symbol,mean,median,std,min,max
IMOEXF,-0.005067955097679768,-0.08038879986528302,1.5179709344938626,-5.065472088215028,7.5078616352201255
USDRUBF,-0.1007709947624992,-0.06829857893111968,0.9911600452210887,-4.650922965865734,2.8867679981147587
CNYRUBF,-0.07425822061546149,0.03085820877173351,1.0562772522384876,-4.825342731004567,3.1180591149837733
EURRUBF,-0.05108995867421521,0.0,1.041275295253434,-4.859385869025146,2.9352761060078114
GLDRUBF,0.09523632146435407,0.05818769451241268,1.232083064739263,-4.4574100929704485,4.876900182718935
GAZPF,0.003563013871028975,-0.08164611415515943,2.205140231570631,-7.029947308744089,11.160839160839163
SBERF,0.035197363037608384,0.021074530608877762,1.3683048111354719,-6.487972923969543,6.813620197894288
