symbol,mean,median,std,min,max
IMOEXF,2.0079195744347165,1.776302947491704,1.1786998627764067,0.2899075919550643,7.586837294332724
USDRUBF,1.4066344622154943,1.220287275962893,0.7569928252731215,0.23271598952777553,5.861994375946358
CNYRUBF,1.4646044559230678,1.3398402839396613,0.815433671736513,0.24743468452078232,6.388346354166667
EURRUBF,1.497864141166417,1.3042570951585977,0.7568955512267838,0.39386842665530164,5.849174848548146
GLDRUBF,1.6626444294395486,1.4967270439338478,0.9222887024561753,0.16166841807452914,5.734776975754201
GAZPF,2.9732435079370747,2.6345291479820565,1.871111984785728,0.0,12.21700879765395
SBERF,1.810835773515516,1.5250683103514047,1.2044481545958998,0.18682557577709263,8.756756756756763
