symbol,num_deals,total_volume,min_price,max_price,mean_open_pos,max_open_pos,buy_count,sell_count,buy_volume,sell_volume,num_trading_days,std_close_price,mean_price,mean_volume,buy_share_cnt,buy_share_vol,has_direction
SRH5,2853875,11583222,28037.0,33119.0,638789.2055923286,786776,1419580,1434295,5794849,5788373,55,1576.677376904275,30513.406143226315,4.0587699180938195,0.4974219263282379,0.5002795422551687,True
SRZ5,2736611,9921312,27891.0,34024.0,163318.12549934338,428458,1352944,1383667,4886205,5035107,164,1260.042982766808,30424.489699851387,3.6254009064496198,0.49438667022824945,0.49249585135514334,True
GZH5,2673515,14493098,12588.0,18650.0,690313.5222089246,825728,1296090,1377425,7109730,7383368,55,1696.0521410970437,16038.89154577401,5.420989970132952,0.48478875188656134,0.4905597133200921,True
GZZ5,2635422,16549146,11580.0,20839.0,425779.32407047646,1578752,1317649,1317773,8097430,8451716,273,2245.0773313375194,12545.845523790877,6.2795051418710175,0.4999764743559096,0.4892959431260078,True
SRU5,2583057,8915060,27553.0,34876.0,447173.3990190083,1326156,1276028,1307029,4370075,4544985,148,1246.6875956734734,30760.722114146145,3.451360151943995,0.49399916455579573,0.49019019501831734,True
GZU5,2529686,15288468,11979.0,19521.0,587942.1013566597,1603214,1230287,1299399,7510302,7778166,192,1959.2188624601988,13299.214421078348,6.043622805360033,0.48633980660050297,0.4912396716270067,True
RIU5,2430839,4611624,89910.0,125220.0,26013.378718451484,81978,1208840,1221999,2295143,2316481,190,7089.649355689828,110947.87562236743,1.8971326360980716,0.4972933213594154,0.4976864982921418,True
BRN5,2415694,14571348,58.52,79.19,55325.84284010446,492258,1207085,1208609,7307167,7264181,119,5.239912406267155,71.43084622472878,6.031951066649998,0.49968456269709655,0.5014750179599032,True
GDH5,2132993,8266949,2650.1,3049.9,278845.4068607719,379586,1067986,1065007,4133685,4133264,56,96.54074422467754,2863.9127769758265,3.8757506470954195,0.5006983145279895,0.5000254628400393,True
SVH6,2128415,14892371,32.24,79.55,62424.83721252308,782374,1063623,1064792,7405229,7487142,236,9.864475192163287,66.95149062565335,6.996930109964457,0.49972538250294235,0.49724983348856944,True
BRQ5,1820514,8955653,58.69,79.5,46621.14503594367,517598,910749,909765,4532282,4423371,140,4.90862664286187,69.83366756311679,4.919299164961104,0.500270253346033,0.5060805727957526,True
SVU5,1779425,16199104,30.51,42.95,224770.24922903985,712482,890738,888687,8230097,7969007,193,2.6818420701139134,38.49790156932717,9.103560981777822,0.5005763097629853,0.5080587790534588,True
EuM5,1762596,5476095,88620.0,109792.0,1090392.2647777626,1820920,852833,909763,2558399,2917696,117,5902.700847195501,96272.6558320795,3.1068350319642164,0.48385052502104847,0.46719404977452,True
SVM5,1699274,15769166,29.76,37.4,340978.2108956904,771332,843511,855763,7862695,7906471,118,1.3485317934597953,33.710812258646925,9.279943081574837,0.4963949310117144,0.49861197478674524,True
BRX5,1692763,7986564,60.21,79.49,42266.651910327084,310316,835728,857035,3914225,4072339,218,4.364771348957144,64.70128618123151,4.71806389908097,0.49370644325283575,0.4901012500494581,True
PTZ5,1669712,4645841,1000.0,1986.0,55376.018571639484,189298,830694,839018,2275984,2369857,206,218.6520339419627,1617.3295716866144,2.7824205611506656,0.4975073545617448,0.4898970929052458,True
EuU5,1658370,7507985,92540.0,111557.0,697780.8722358077,1854914,818251,840119,3702799,3805186,178,5226.682571221535,95765.00867418006,4.527328038978033,0.49340677894559115,0.4931814594728146,True
VBU5,1566740,14674815,6960.0,10484.0,438843.9347570288,1750978,766945,799795,7203770,7471045,147,730.0209166953945,7991.090437468884,9.366464761223943,0.48951644816625606,0.49089341160348526,True
BRK5,1564176,9006946,58.61,79.0,56800.89727679419,274054,777669,786507,4507327,4499619,85,4.366961962132445,66.39592134772558,5.75826889045734,0.4971748703470709,0.5004278919846972,True
EuZ5,1551056,6038539,87594.0,117252.0,611015.3969006756,2079808,712989,838067,2934430,3104109,222,5638.137235425188,95895.76954990665,3.893179227571409,0.4596797278757182,0.485950326726382,True
BRZ5,1437570,6585084,59.95,81.92,27170.527363728095,250426,709124,728446,3226948,3358136,248,4.6954792793486195,63.653332060351836,4.580704939585551,0.49327963160054816,0.4900390032989708,True
NGF6,1422120,7937162,3.491,5.008,49367.47843817763,385992,712232,709888,3998012,3939150,112,0.23422098195514215,4.046967903552443,5.581218181306782,0.5008241217337496,0.5037080004162697,True
SVH5,1368949,13803235,29.96,34.48,749253.2421706925,893766,679582,689367,6768678,7034557,56,0.9589073868853932,32.3743668244763,10.083089289666745,0.49642609038028446,0.4903689606095962,True
BRU5,1367880,6939765,59.34,79.51,39229.72541357117,252378,685426,682454,3474410,3465355,170,4.6845875947432996,67.9377458329678,5.0733726642687955,0.5010863526040296,0.5006523996129552,True
PDZ5,1364607,3870148,992.7,1710.0,32649.172307880315,118010,686672,677935,1938960,1931188,202,169.27367415846928,1427.1657020812586,2.8360898046104115,0.5032012879898755,0.5010040959673894,True
EuH5,1360846,4359092,87733.0,108844.0,1116043.6596049308,1584358,685170,675676,2235264,2123828,55,6259.426723139827,99054.97242083233,3.203222113303048,0.5034882712665504,0.512782019741726,True
VBZ5,1359639,14315733,6555.0,9375.0,806278.1753440351,1861140,686354,673285,7066008,7249725,166,676.8814824025121,7269.723067667226,10.52906911319843,0.5048060551366944,0.4935833882903516,True
SFM5,1341339,6296857,487.48,641.9,237693.11560664937,527942,658431,682908,3111500,3185357,118,27.70867458612928,555.4160254417415,4.694456062188604,0.49087590832742506,0.4941354075533238,True
CCZ5,1321020,14138648,392.0,725.0,321823.6219089949,949934,648380,672640,6854551,7284097,140,98.77886635217656,500.81521680216804,10.70282660368503,0.4908177014731041,0.4848095093675152,True
BRV5,1319434,6952336,59.65,83.1,36174.030017315235,255732,656877,662557,3458475,3493861,195,4.412743418546756,67.49595600083066,5.269180572882009,0.49784756190912166,0.49745509998366017,True
NAM5,1300616,15909984,16568.0,22576.0,468635.6532191034,948416,632822,667794,7814763,8095221,118,1230.8323544673754,19678.829872152888,12.232652835271901,0.4865556013458238,0.491186100501421,True
BRM5,1278033,7455780,58.34,79.19,52728.948600533105,244636,631680,646353,3697666,3758114,105,5.22422723310829,64.32716099662528,5.83379302412379,0.49425953789925614,0.4959462323190867,True
